id,content,vertical
410,若经过一个三角形某一顶点的一条直线可把它分成两个小等腰三角形，那么我们称该三角形为等腰三角形过该顶点的生成三角形．（1）在等腰直角三角形ABC中，AB等于AC，角A等于90角，请问三角形ABC是否是生成三角形？请你说明理由．（2）若三角形ABC是等腰三角形过顶点B的生成三角形，角C是其最小的内角，请探求角ABC与角C之间的关系．,0
501,角1与角2为对顶角，角AOE等于90角，角BOC等于5角DOE，求角2的度数．,0
816,如图所示，点B为三角形AEC的边AC上一点（点B不与点A、C重合），连接EB，射钱BF平行EC交AE于点F，过点A作角EAD等于角BEA，交线段BF的延长线于点D．（1）请补全图形；（2）求证比角BEC等于角ADB．,0
870,（2018春黄岛区期末）七巧板是我们祖先的一项卓越创造，用它可以拼出多种图形，请你根据下列要求拼图比（画出示意图并标明每块板的标号，在拼图时应注意比相邻的两块板之间无空隙、无重叠）（1）用七巧板中标号为①②③的三块板拼成一个等腰直角三角形；（2）选择七巧板中的三块板拼成一个正方形．,0
209,已知三角形ABC全等三角形BAD，AD与BC交于点E，试说明三角形ABE是等腰三角形．,0
1388,（2019春蜀山区期末）如图1，矩形ABCD中，AB等于2，BC等于3，过对角线AC中点O的直线分别交边BC、AD于点E、F（1）求证比四边形AECF是平行四边形；（2）如图2，当EF垂直AC时，求EF的长度．,0
453,直线AB，CD相交于点O，且角1等于角2，已知角2比角3等于2比5，求角4、角AOC的度数．,0
128,D是线段BE的中点，角C等于角F，角B等于角E．请你在图中找出一对全等三角形，并说明理由．,0
573,已知比在四边形ABCD中，对角线AC、BD恰好平分这个四边形的面积．求证比这个四边形是平行四边形．,0
386,在直角三角形ABC中，角ACB等于90角，CD垂直于AB，垂足为点D，DB等于1除2BC，求角A的度数．,0
1025,已知四边形ABCD是正方形，四边形AEFG是菱形．（1）如图1，若点F在正方形ABCD内部，AF平分角BAD，求证比DG等于BE．（2）如图2，若点F在线段BA的延长线上，角ADG等于角ABE，DE等于5，AE等于2，求AB的长．,0
682,（2017春闽侯县校级月考）已知角1等于角2，试说明AB平行CD．,0
1188,已知三角形ABC相似三角形A′B′C′，AD是三角形ABC的中线，A′D′是三角形A′B′C′的中线，若AD除A′D′等于1除2，且三角形ABC的周长为20厘米，求三角形A′B′C′的周长．,0
1466,O为矩形ABCD对角线的交点，DE平行AC，CE平行BD．（1）若AB等于6，BC等于8，求四边形OCED的面积．（2）若角ACB等于30角，菱形OCED的面积为183，求AC的长．,0
1180,已知三角形ABC相似三角形A1B1C1，相似比为2除3，且AB等于4，BC等于5，A1C1等于9，求A1B1、B1C1和AC的长．,0
537,如图所示，已知AD是三角形ABC的中线，DE平行AB，且DE等于AB，连结AE，EC，求证比四边形ADCE是平行四边形．,0
59,已知比AB平行CD，角B等于角D，求证比三角形ABC全等三角形CDA．,0
141,三角形AOD全等三角形COB，三角形AOD怎样才能与三角形COB重合？,0
250,点A，B，C，D在同一条直线上，三角形ABF全等三角形DCE，证明比AF平行DE．,0
1394,（2019春隆回县期末）在矩形ABCD中，M为BC边上一点，连接AM，过点D作DE垂直AM，垂足为E．若DE等于DC等于5，AE等于2EM．（1）求证比三角形AED全等三角形MBA；（2）求BM的长（结果用根式表示）,0
892,已知比CE、CF分别是三角形ABC的内、外角平分线，过点A作CE、CF的垂线，垂足分别为E、F，且角ACB等于90角，求证比四边形AECF是正方形．,0
1034,（2017秋武平县校级月考）点E是三角形ABC中AC上的一个点，过E作ED垂直AB，垂足为D，若角1等于角2，则三角形ABC是直角三角形吗？为什么？,0
315,在三角形ABC中，AB等于20，AC等于30，角BAC等于120角，求S三角形ABC的值．,0
758,已知AP和BQ分别平分角MAN和角ABR，且角1等于角2，求证比a平行b．,0
367,在三角形ABC中，角C等于90角，AD是角BAC的平分线，过点D作DE垂直AB．DE恰好是角ADB的平分线．CD与DB有怎样的数量关系？请说明理由．,0
86,点D在角BAC的角平分线上，DM垂直AB，垂足为M，DN垂直AC交AC的延长线于N，且BM等于CN．求证比三角形ADM全等三角形ADN．,0
960,（2011春雨花区校级期中）在正方形ABCD中，AC为对角线，E为AC上一点，连结EB、ED．（1）求证比三角形EBC全等三角形EDC．（2）延长BE交AD于F，当CE等于BC时，求角EFD的度数．,0
1073,直角三角形ABC中，角C等于90角，角B等于3角A，求角B的度数．,0
242,在直角三角形ABC中，角ACB等于90角，且AC等于BC等于4厘米，已知三角形BCD全等三角形ACE．求四边形AECD的面积．,0
764,如图所示，已知直线AB，CD被直线MN所截，分别交于E，F，从E点引出两条射线EP，EQ，且满足角PEQ等于角EFD，角BEP等于角MEQ，直线AB，CD是否平行？为什么？,0
459,直线AB，MN相交于点O，OD平分角MON，角1等于角2，试判断角3与角4之间的关系，并说明理由．,0
911,满足下列条件的四边形是不是正方形？为什么？（1）对角线互相垂直且相等的平行四边形；（2）对角线互相垂直的矩形；（3）对角线相等的菱形；（4）对角线互相垂直平分且相等的四边形．,0
877,如图所示，在四边形ABFC，角ACB等于90角，BC垂直平分线EF交BC于点D，交AB于点E，且CF等于AE（1）试探究四边形BECF是什么特殊的四边形；（2）当角A的大小满足什么条件时，四边形BECF是正方形？请回答并证明你的结论．,0
1262,求证比相似三角形对应高的比都等于相似比．,0
444,已知角1与角2的两边分别互相垂直．（1）图①中，有0组对顶角，若角1等于30角，则角2等于150角；（2）图②中，角3与角4是一组对顶角，判断角1与角2的大小关系，并说明理由；（3）请你画出一种符合题意的一组角1和角2，判断角1与角2的数量关系，并总结出一个正确的结论．,0
564,在四边形ABCD中，角B等于角D，角DCA等于角CAB，求证比四边形ABCD是平行四边形．,0
1404,（2018春泰山区期末）已知比矩形ABCD中，E，F分别是AD、BC的中点，CE、AF分别交BD于G，H两点．求证比EG等于FH．,0
1117,在三角形ABC中，AB等于8，AC等于6，点D在AC上，AD等于2，若点E在AB上，以A，D，E为顶点的三角形与三角形ABC相似．求AE的长．,0
231,三角形ABC全等三角形ADE，角BAE等于88角，角CAD等于26角，求角DAE的度数．,0
1058,已知角CDF等于角OEF等于90角，CE与OA相交于点F，若角C等于20角，求角O的大小．,0
1187,正方形ABCD中，点E是CD的中点，点F在BC上，且三角形ADE相似三角形ECF，（1）求CF比BF；（2）AE与EF有何位置关系？证明你的结论．,0
125,AC等于AD，BC等于BD，点E在AB上．（1）你能找出3对全等三角形；（2）请你同时运用“SSS”和“SAS”证明其中找出的一对全等三角形．,0
1054,（1）在三角形ABC中，AD垂直BC，角1等于角B，求证比三角形ABC是直角三角形．（2）你在（1）的证明过程中，运用了哪两个互逆的真命题？,0
405,（2018秋青山区期中）已知等腰三角形三角形ABC的一边长为5，周长为22．求三角形ABC另两边的长．,0
1235,已知三角形ABD相似三角形ACE，角ABC等于50角，角BAC等于60角，求角AED的度数．,0
121,三角形ABC中，角B等于角C，D、E、F分别是BC、AB、AC上的点，且角EDF等于角B，BE等于CD，图中是否存在与三角形BDE全等的三角形？理由是什么？,0
588,已知比直角三角形ABC中，AC等于2BC，角ABC等于90角，将直角三角形ABC绕点C按顺时针方向旋转，使顶点B落在AC上的点E处，得到三角形DEC，再将直角三角形ABC沿着AB所在直线翻折（离开原所在平面）180角后．得到三角形ABF，连接DA．求证比四边形AFCD是平行四边形．,0
353,在三角形ABC中，AB等于AC，AD垂直AB交BC于点D，角CAD等于30角．（1）求证比BD等于2CD；（2）取BD的中点E，连接AE，求证比三角形ADE为等边三角形．,0
1163,在三角形ABC中，角C等于90角，BC等于8厘米，4AC减3BC等于0，点P从B点出发，沿BC方向以2厘米除s的速度移动，点Q从C点出发，沿CA方向以1厘米除s的速度移动，若P、Q分别从B、C同时出发，经过多少秒时，三角形CPQ与三角形CBA相似？,0
22,如图所示，角1等于角2，角3等于角4，请你说明三角形ABC全等三角形ABD的理由．,0
1448,在矩形ABCD中，AC、BD相交于点O，OE垂直CD．求证比OE等于1除2AD．,0
122,已知AD平行BC，M是BC的中点，且MA等于MD，求证比三角形ABM全等三角形D厘米．,0
145,已知，三角形ABC全等三角形EBD，点D与点C是对应点，求证比角AFE等于角ABE．,0
268,三角形ABF全等三角形CDE，角B等于30角，角DCF等于20角，求角EFC的度数．,0
1397,在矩形ABCD中，点E，F在对角线BD．请添加一个条件，使得结论“AE等于CF”成立，并加以证明．,0
1487,已知A（0，8），B（6，0），在坐标轴上取一点P，使三角形ABP为等腰三角形，求P点的坐标．,0
839,AB平行CD，AE、CE分别是角BAC和角ACD的平分线，AE、CE相交于E，判断三角形ACE的形状，并说明理由．,0
63,已知比点A、B、C、D在一条直线上，EA垂直AD，FD垂直AD，AE等于DF，AB等于DC．求证比三角形ACE全等三角形DBF．,0
1280,已知比三角形ABC相似三角形A′B′C′，并且AB等于2c，BC等于2a，AC等于2b，A′B′等于3c，B′C′等于3a，A′C′等于3b．求证比三角形ABC和三角形A′B′C′周长的比是2比3．,0
1087,（2018秋房山区校级月考）在三角形ABC中，CF垂直AB于点F，ED垂直AB于点D，角1等于角2，求证比三角形AFG相似三角形ABC．,0
438,（2017秋灌云县期末）直线AB、CD相交于点O，OE是角COB的平分线，角EOF等于90角，角AOD等于70角．（1）求角BOE的度数；（2）OF是角AOC的平分线吗？为什么？,0
340,在ABC中，AB等于AC，角BAC等于120角，AB等于4厘米，角1等于角2，求AD的长．,0
999,已知正方形ABCD的边长为8，点EF分别是边BC、CD的点，且BE等于CF等于6．（1）求证比AE等于BF，AE垂直BF；（2）求四边形ADFM的面积．,0
0,（2019春南关区校级月考）AC等于DF，AC平行DF，BC平行EF，证明比三角形ABC全等三角形DEF．,0
134,（2018春平昌县期末）在讲完全等三角形后，数学老师王老师布置了一道数学题比如图所示，已知三角形ABC全等三角形ADE，其中角CAE等于40角，角C等于50角，则DE与AC有何位置关系？请说明理由．,0
504,直线AB和CD都过点O，角AOC等于65角，角AOE等于38角，求角DOE和角BOD的度数．,0
1210,有一三角形三边之比为2比5比4，如果另一个与它相似的三角形的周长等于55厘米，那么另一个三角形的三边长分别是多少？,0
859,如图所示，AM平分角BAC，AM平行EN，试证明角E等于角CDN．,0
73,在三角形ABC中，DE垂直AB，DF垂直AC，垂足分别为点E，F，AE等于AF，找出一对全等的三角形，并给出证明．,0
676,（2018春建昌县期中）在下列括号内，填上推理的根据．已知比角1等于110角，角2等于70角，求证比a平行b．解比∵角1等于110角（已知），角3等于角1（对顶角相等），所以角3等于110角（等量代换），又∵角2等于70角（已知）所以角2相加角3等于180角所以a平行b（同旁内角互补，两直线平行）．,0
569,如图所示，在四边形ABCD中，AD平行BC，BC等于6厘米，AD等于9厘米，P，Q分别从点A，C同时出发，P以1厘米除秒的速度由A向D运动，Q以2厘米除秒的速度由C向B运动．（1）几秒时四边形ABQP为平行四边形？（2）几秒时直线PQ将四边形ABCD截出一个平行四边形？,0
1434,点E，F是矩形ABCD边上的点，S三角形ABG等于18，SAFG等于21，S三角形ADF等于13，求BE比EC．,0
701,已知角BED等于角B相加角D，试说明AB平行CD．,0
1230,三角形ABC相似三角形ADE，AD等于8厘米，BD等于4厘米，BC等于15厘米，EC等于7厘米．（1）DE平行BC吗？为什么？（2）求DE，AE的长．（3）你还能发现哪些线段成比例？,0
416,在三角形ABC中，AB等于AC，AB的垂直平分线MN交AC于点D，交AB于点E，角A等于40角，BC等于6，三角形BDC的周长为20．（1）求角BDC的度数；（2）求AE的长．,1
1051,已知非直角三角形ABC中，角A等于45角，高BD与CE所在直线交于点H，请求出角BHC的度数．,0
296,在直角三角形ABC中，角BAC等于90角，AD垂直BC，角B等于30角，CD等于1，求AD，BD．,0
39,如图所示比已知三角形AOB全等三角形DOC，求证三角形ABC全等三角形DCB．,0
1140,已知比在ABCD中，BE垂直CD，垂足为E，连接AE，F为AE上一点，角BFE等于角C．（1）三角形ABF与三角形EAD相似吗？为什么？（2）若AB等于3，AD等于2，角BAE等于30角，求AE，BF的长．,0
513,直线AB、CD相交于点O，角AOD等于70角，OE平分角BOC，求角DOE的度数．,0
